ID,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,poster_url,trailer_url,ContentRatingID
61,Color,Roland Emmerich,367,158,776,310,Liam James,1000,166112160,Oliver Platt,2012,283418,2144,Tom McCarthy,0,http://www.imdb.com/title/tt1190080/?ref_=fn_tt_tt_1,1055,English,USA,PG-13,200000000,2009,468,5.8000001907348633,2.3499999046325684,13000,https://image.tmdb.org/t/p/w500/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,https://www.youtube.com/watch?v=ce0N3TEcFw0,11
62,Color,Robert Zemeckis,240,96,0,10000,Colin Firth,18000,137850096,Robin Wright,A Christmas Carol,72809,48878,Gary Oldman,0,http://www.imdb.com/title/tt1067106/?ref_=fn_tt_tt_1,249,English,USA,PG,200000000,2009,14000,6.8000001907348633,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/goHDZUnqZJ7FN4h48Qh6MzJNExl.jpg,https://www.youtube.com/watch?v=i6-RJDJjkEg,6
63,Color,Lana Wachowski,384,127,0,13000,Mila Kunis,17000,47375328,Channing Tatum,Jupiter Ascending,139593,47334,Eddie Redmayne,1,http://www.imdb.com/title/tt1617661/?ref_=fn_tt_tt_1,720,English,USA,PG-13,176000000,2015,15000,5.4000000953674316,2.3499999046325684,44000,https://image.tmdb.org/t/p/w500/z8dXSSadzpfTF2wHQlREkuB4d5y.jpg,https://www.youtube.com/watch?v=gQHKolIqBGs,11
64,Color,David Yates,248,110,282,103,Alexander Skarsgård,11000,124051760,Christoph Waltz,The Legend of Tarzan,42372,21175,Casper Crump,2,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,239,English,USA,PG-13,180000000,2016,10000,6.5999999046325684,2.3499999046325684,29000,https://image.tmdb.org/t/p/w500/eJrfz178xBGlxjDGxnBXTzWWa4w.jpg,https://www.youtube.com/watch?v=dLmKio67pVQ,11
65,Color,Andrew Adamson,284,150,80,82,Kiran Shah,1000,291709856,Jim Broadbent,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",286506,1317,Shane Rangi,5,http://www.imdb.com/title/tt0363771/?ref_=fn_tt_tt_1,1463,English,USA,PG,180000000,2005,190,6.9000000953674316,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,https://www.youtube.com/watch?v=3mKPrxjwF7A,6
66,Color,Bryan Singer,396,144,0,1000,Michael Fassbender,34000,154985088,Jennifer Lawrence,X-Men: Apocalypse,148379,49684,Tye Sheridan,6,http://www.imdb.com/title/tt3385516/?ref_=fn_tt_tt_1,622,English,USA,PG-13,178000000,2016,13000,7.3000001907348633,2.3499999046325684,54000,https://image.tmdb.org/t/p/w500/ikA8UhYdTGpqbatFa93nIf6noSr.jpg,https://www.youtube.com/watch?v=Jer8XjMrUB4,11
67,Color,Christopher Nolan,645,152,22000,11000,Heath Ledger,23000,533316064,Christian Bale,The Dark Knight,1676169,57802,Morgan Freeman,0,http://www.imdb.com/title/tt0468569/?ref_=fn_tt_tt_1,4667,English,USA,PG-13,185000000,2008,13000,9,2.3499999046325684,37000,https://image.tmdb.org/t/p/w500/qJ2tW6WMUDux911r6m7haRef0WH.jpg,https://www.youtube.com/watch?v=_PZpmTj1Q8Q,11
68,Color,Pete Docter,408,96,0,262,Delroy Lindo,1000,292979552,John Ratzenberger,Up,665575,2635,Jess Harnell,1,http://www.imdb.com/title/tt1049413/?ref_=fn_tt_tt_1,704,English,USA,PG,175000000,2009,848,8.3000001907348633,1.8500000238418579,27000,https://image.tmdb.org/t/p/w500/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,https://www.youtube.com/watch?v=AkdXuDAP2Ts,6
69,Color,Rob Letterman,219,94,11,459,Rainn Wilson,1000,198332128,Amy Poehler,Monsters vs. Aliens,114553,2579,Stephen Colbert,2,http://www.imdb.com/title/tt0892782/?ref_=fn_tt_tt_1,187,English,USA,PG,175000000,2009,973,6.5,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/hpHarddVj34j53T7NsoUGdKj4mP.jpg,https://www.youtube.com/watch?v=KrGiuIY-gDc,6
70,Color,Jon Favreau,486,126,4000,4000,Jeff Bridges,21000,318298176,Robert Downey Jr.,Iron Man,696338,39252,Jon Favreau,3,http://www.imdb.com/title/tt0371746/?ref_=fn_tt_tt_1,1055,English,USA,PG-13,140000000,2008,12000,7.9000000953674316,2.3499999046325684,10000,https://image.tmdb.org/t/p/w500/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,https://www.youtube.com/watch?v=KAE5ymVLmZg,11
71,Color,Martin Scorsese,682,126,17000,1000,Christopher Lee,17000,73820096,Chloë Grace Moretz,Hugo,245333,36017,Ray Winstone,0,http://www.imdb.com/title/tt0970179/?ref_=fn_tt_tt_1,678,English,USA,PG,170000000,2011,16000,7.5,1.8500000238418579,42000,https://image.tmdb.org/t/p/w500/1dxRq3o3l3bVWNRvvSb7rRf68qp.jpg,https://www.youtube.com/watch?v=nZGyAx7YyYM,6
72,Color,Barry Sonnenfeld,85,106,188,582,Salma Hayek,10000,113745408,Will Smith,Wild Wild West,129601,15870,Bai Ling,2,http://www.imdb.com/title/tt0120891/?ref_=fn_tt_tt_1,648,English,USA,PG-13,170000000,1999,4000,4.8000001907348633,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/1AUzpDzJSecEBIgwUIPzL5KMuTQ.jpg,https://www.youtube.com/watch?v=eukojcMn2js,11
73,Color,Rob Cohen,264,112,357,595,Brendan Fraser,5000,102176168,Jet Li,The Mummy: Tomb of the Dragon Emperor,117927,9131,Russell Wong,2,http://www.imdb.com/title/tt0859163/?ref_=fn_tt_tt_1,501,English,USA,PG-13,145000000,2008,3000,5.1999998092651367,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/A3acM1lX5PNWQa6r5qeMAJOxbnT.jpg,https://www.youtube.com/watch?v=ol-U0ibnVD4,11
74,Color,David Ayer,418,123,452,329,Robin Atkin Downes,10000,161087184,Will Smith,Suicide Squad,118992,11287,Ike Barinholtz,8,http://www.imdb.com/title/tt1386697/?ref_=fn_tt_tt_1,971,English,USA,PG-13,175000000,2016,336,6.9000000953674316,2.3499999046325684,80000,https://image.tmdb.org/t/p/w500/sk3FZgh3sRrmr8vyhaitNobMcfh.jpg,https://www.youtube.com/watch?v=m0Xb9BhfVjY,11
75,Color,Tom Shadyac,186,96,293,7000,Morgan Freeman,87000,100289688,Jimmy Bennett,Evan Almighty,115099,108016,Steve Carell,0,http://www.imdb.com/title/tt0413099/?ref_=fn_tt_tt_1,257,English,USA,PG,175000000,2007,11000,5.4000000953674316,2.3499999046325684,2000,https://image.tmdb.org/t/p/w500/u7BBXHcPRd8cGw6DVf2EvoGpviA.jpg,https://www.youtube.com/watch?v=R1QArbkQsVw,6
76,Color,Doug Liman,585,113,218,509,Lara Pulver,10000,100189504,Tom Cruise,Edge of Tomorrow,431620,12652,Noah Taylor,1,http://www.imdb.com/title/tt1631867/?ref_=fn_tt_tt_1,741,English,USA,PG-13,178000000,2014,854,7.9000000953674316,2.3499999046325684,77000,https://image.tmdb.org/t/p/w500/uUHvlkLavotfGsNtosDy8ShsIYF.jpg,https://www.youtube.com/watch?v=eb8wTIcGLgQ,11
77,Color,Kevin Reynolds,91,176,58,60,Rick Aviles,711,88246224,Jeanne Tripplehorn,Waterworld,144337,1004,Zakes Mokae,0,http://www.imdb.com/title/tt0114898/?ref_=fn_tt_tt_1,309,English,USA,PG-13,175000000,1995,60,6.0999999046325684,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/pBjf3xzi6kClzWXiKMclMUX7dOP.jpg,https://www.youtube.com/watch?v=-GQZMdNtHNU,11
78,Color,Stephen Sommers,250,118,208,570,Dennis Quaid,23000,150167632,Joseph Gordon-Levitt,G.I. Joe: The Rise of Cobra,174578,26683,Leo Howard,4,http://www.imdb.com/title/tt1046173/?ref_=fn_tt_tt_1,534,English,USA,PG-13,175000000,2009,2000,5.8000001907348633,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/wEr0FAAKPjlZ63i2WuuB2ge8OWv.jpg,https://www.youtube.com/watch?v=aFtzNHTB4C0,11
79,Color,Pete Docter,536,95,0,384,Mindy Kaling,1000,356454368,Amy Poehler,Inside Out,345198,2944,Phyllis Smith,1,http://www.imdb.com/title/tt2096673/?ref_=fn_tt_tt_1,773,English,USA,PG,175000000,2015,767,8.3000001907348633,1.8500000238418579,118000,https://image.tmdb.org/t/p/w500/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,https://www.youtube.com/watch?v=1HFv47QHWJU,6
80,Color,Jon Favreau,370,106,4000,591,Bill Murray,19000,362645152,Scarlett Johansson,The Jungle Book,106072,32921,Garry Shandling,0,http://www.imdb.com/title/tt3040964/?ref_=fn_tt_tt_1,398,English,UK,PG,175000000,2016,13000,7.8000001907348633,1.8500000238418579,65000,https://image.tmdb.org/t/p/w500/9BgcTVV43dZ8A1TpuXWkuNTXtfI.jpg,https://www.youtube.com/watch?v=qdkU9NmI0jA,6
81,Color,Jon Favreau,453,124,4000,4000,Scarlett Johansson,21000,312057440,Robert Downey Jr.,Iron Man 2,522371,48638,Jon Favreau,4,http://www.imdb.com/title/tt1228705/?ref_=fn_tt_tt_1,723,English,USA,PG-13,200000000,2010,19000,7,2.3499999046325684,18000,https://image.tmdb.org/t/p/w500/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg,https://www.youtube.com/watch?v=BoohRoVA9WQ,11
82,Color,Rupert Sanders,416,132,274,11000,Kristen Stewart,26000,155111808,Chris Hemsworth,Snow White and the Huntsman,228554,72881,Sam Claflin,0,http://www.imdb.com/title/tt1735898/?ref_=fn_tt_tt_1,710,English,USA,PG-13,170000000,2012,17000,6.0999999046325684,2.3499999046325684,53000,https://image.tmdb.org/t/p/w500/8yKdQHaqOo1lkaErmqMuYFespYI.jpg,https://www.youtube.com/watch?v=7HyhpISiVRQ,11
83,Color,Robert Stromberg,401,97,171,846,Sharlto Copley,11000,241407328,Angelina Jolie Pitt,Maleficent,252257,15516,Sam Riley,2,http://www.imdb.com/title/tt1587310/?ref_=fn_tt_tt_1,634,English,USA,PG,180000000,2014,2000,7,2.3499999046325684,89000,https://image.tmdb.org/t/p/w500/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg,https://www.youtube.com/watch?v=LaArkjF7AnM,6
84,Color,Matt Reeves,521,130,198,884,Judy Greer,10000,208543792,Gary Oldman,Dawn of the Planet of the Apes,317542,14363,Kodi Smit-McPhee,0,http://www.imdb.com/title/tt2103281/?ref_=fn_tt_tt_1,620,English,USA,PG-13,170000000,2014,2000,7.5999999046325684,1.8500000238418579,45000,https://image.tmdb.org/t/p/w500/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,https://www.youtube.com/watch?v=DpSaTrW4leg,11
85,Color,Roland Joffé,10,109,596,283,Alice Englert,622,,Tamsin Egerton,The Lovers,2138,1982,Bipasha Basu,3,http://www.imdb.com/title/tt1321869/?ref_=fn_tt_tt_1,15,English,Belgium,R,,2015,525,4.5,,677,https://image.tmdb.org/t/p/w500/6esL8UH2sXXqbfbaV6bFEUBCDOr.jpg,https://www.youtube.com/watch?v=0sgAgzTmq0k,15
86,Color,Carl Rinsch,218,128,47,982,Cary-Hiroyuki Tagawa,18000,38297304,Keanu Reeves,47 Ronin,116994,20965,Jin Akanishi,2,http://www.imdb.com/title/tt1335975/?ref_=fn_tt_tt_1,324,English,USA,PG-13,175000000,2013,1000,6.3000001907348633,2.3499999046325684,35000,https://image.tmdb.org/t/p/w500/xDHnmcroujCRG0ysYQaiswjbyHd.jpg,https://www.youtube.com/watch?v=DEoDulGTElE,11
87,Color,Anthony Russo,576,136,94,2000,Chris Evans,19000,259746960,Scarlett Johansson,Captain America: The Winter Soldier,496749,36188,Hayley Atwell,1,http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1,742,English,USA,PG-13,170000000,2014,11000,7.8000001907348633,2.3499999046325684,55000,https://image.tmdb.org/t/p/w500/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,https://www.youtube.com/watch?v=7SlILk2WMTI,11
88,Color,Mike Mitchell,226,93,31,213,Kathy Griffin,4000,238371984,Jon Hamm,Shrek Forever After,138661,4628,Mary Kay Place,2,http://www.imdb.com/title/tt0892791/?ref_=fn_tt_tt_1,173,English,USA,PG,165000000,2010,225,6.4000000953674316,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg,https://www.youtube.com/watch?v=Ma9oseKpj9g,6
89,Color,Brad Bird,443,130,663,604,Chris Bauer,2000,93417864,Judy Greer,Tomorrowland,128306,5046,Thomas Robinson,2,http://www.imdb.com/title/tt1964418/?ref_=fn_tt_tt_1,497,English,USA,PG,190000000,2015,638,6.5,2.2000000476837158,37000,https://image.tmdb.org/t/p/w500/kziYpr5Nfw60P0My8aj1sgCEqed.jpg,,6
90,Color,Don Hall,384,102,38,562,Daniel Henney,756,222487712,Damon Wayans Jr.,Big Hero 6,279093,2963,Abraham Benrubi,0,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,433,English,USA,PG,165000000,2014,719,7.9000000953674316,2.3900001049041748,41000,https://image.tmdb.org/t/p/w500/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,https://www.youtube.com/watch?v=8IdMPpKMdcc,6
91,Color,Rich Moore,377,101,66,833,Sarah Silverman,975,189412672,Jack McBrayer,Wreck-It Ralph,272534,4451,Joe Lo Truglio,1,http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1,345,English,USA,PG,165000000,2012,931,7.8000001907348633,2.3499999046325684,40000,https://image.tmdb.org/t/p/w500/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,https://www.youtube.com/watch?v=IFIbQSjTopM,6
92,Color,Robert Zemeckis,188,100,0,267,Eddie Deezen,15000,665426,Tom Hanks,The Polar Express,120798,16264,Peter Scolari,0,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,444,English,USA,G,165000000,2004,726,6.5999999046325684,2.3499999046325684,10000,https://image.tmdb.org/t/p/w500/e2UJ2Y67txlNVGSRU04emZ3GDQw.jpg,https://www.youtube.com/watch?v=f0oyHtZiJJs,14
93,Color,Roland Emmerich,286,120,776,535,Sela Ward,890,102315544,Vivica A. Fox,Independence Day: Resurgence,58137,3233,Judd Hirsch,0,http://www.imdb.com/title/tt1628841/?ref_=fn_tt_tt_1,520,English,USA,PG-13,165000000,2016,812,5.5,2.3499999046325684,67000,https://image.tmdb.org/t/p/w500/9S50foUIYGwiNPWOxi1WJF6IPwI.jpg,https://www.youtube.com/watch?v=FrS7PThzR8s,11
94,Color,Dean DeBlois,288,98,255,759,America Ferrera,18000,217388000,Gerard Butler,How to Train Your Dragon,485430,20453,Craig Ferguson,0,http://www.imdb.com/title/tt0892769/?ref_=fn_tt_tt_1,492,English,USA,PG,165000000,2010,953,8.1999998092651367,2.3499999046325684,33000,https://image.tmdb.org/t/p/w500/5MfK01Jpx6at2Q0bIxtwE6Cigmh.jpg,https://www.youtube.com/watch?v=1huZhKwhIQc,6
95,Color,Jonathan Mostow,280,109,84,191,M.C. Gainey,648,150350192,Nick Stahl,Terminator 3: Rise of the Machines,305340,1769,Carolyn Hennesy,0,http://www.imdb.com/title/tt0181852/?ref_=fn_tt_tt_1,1676,English,USA,R,200000000,2003,284,6.4000000953674316,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/vvevzdYIrk2636maNW4qeWmlPFG.jpg,https://www.youtube.com/watch?v=ysQizA7Una8,15
96,Color,James Gunn,653,121,571,3000,Vin Diesel,14000,333130688,Bradley Cooper,Guardians of the Galaxy,682155,32438,Djimon Hounsou,3,http://www.imdb.com/title/tt2015381/?ref_=fn_tt_tt_1,1097,English,USA,PG-13,170000000,2014,14000,8.1000003814697266,2.3499999046325684,96000,https://image.tmdb.org/t/p/w500/jPrJPZKJVhvyJ4DmUTrDgmFN0yG.jpg,https://www.youtube.com/watch?v=3CqymRQ1uUU,11
97,Color,Christopher Nolan,712,169,22000,6000,Anne Hathaway,11000,187991440,Matthew McConaughey,Interstellar,928227,31488,Mackenzie Foy,1,http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1,2725,English,USA,PG-13,165000000,2014,11000,8.6000003814697266,2.3499999046325684,349000,https://image.tmdb.org/t/p/w500/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,https://www.youtube.com/watch?v=LY19rHKAaAg,11
98,Color,Christopher Nolan,642,148,22000,23000,Tom Hardy,29000,292568864,Leonardo DiCaprio,Inception,1468200,81115,Joseph Gordon-Levitt,0,http://www.imdb.com/title/tt1375666/?ref_=fn_tt_tt_1,2803,English,USA,PG-13,160000000,2010,27000,8.8000001907348633,2.3499999046325684,175000,https://image.tmdb.org/t/p/w500/ljsZTbVsrQSqZgWeep2B1QiDKuh.jpg,https://www.youtube.com/watch?v=cdx31ak4KbQ,11
99,Color,Hideaki Anno,1,120,28,12,Shin'ya Tsukamoto,544,,Mark Chinnery,Godzilla Resurgence,374,699,Atsuko Maeda,0,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,13,Japanese,Japan,,,2016,106,8.1999998092651367,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/jPNShaWZMpVF0iQ7j1dvTuZLD20.jpg,https://www.youtube.com/watch?v=3qX1ZU3jcfU,
100,Color,Peter Jackson,645,182,0,773,Adam Brown,5000,303001216,Aidan Turner,The Hobbit: An Unexpected Journey,637246,9152,James Nesbitt,,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1,1367,English,USA,PG-13,180000000,2012,972,7.9000000953674316,2.3499999046325684,166000,https://image.tmdb.org/t/p/w500/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,https://www.youtube.com/watch?v=CXqZK-nbZ74,11
101,Color,Rob Cohen,187,106,357,4000,Vin Diesel,23000,144512304,Paul Walker,The Fast and the Furious,272223,45327,Jordana Brewster,2,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988,English,USA,PG-13,38000000,2001,14000,6.6999998092651367,2.3499999046325684,14000,https://image.tmdb.org/t/p/w500/gqY0ITBgT7A82poL9jv851qdnIb.jpg,https://www.youtube.com/watch?v=m_jWcyfjFGw,11
102,Color,David Fincher,362,166,21000,919,Jason Flemyng,11000,127490800,Brad Pitt,The Curious Case of Benjamin Button,459346,13333,Julia Ormond,2,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,822,English,USA,PG-13,150000000,2008,1000,7.8000001907348633,2.3499999046325684,23000,https://image.tmdb.org/t/p/w500/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,https://www.youtube.com/watch?v=lqijVXvw7_E,11
103,Color,Matthew Vaughn,500,132,905,1000,Michael Fassbender,34000,146405376,Jennifer Lawrence,X-Men: First Class,518537,50983,Oliver Platt,3,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,698,English,USA,PG-13,160000000,2011,13000,7.8000001907348633,2.3499999046325684,54000,https://image.tmdb.org/t/p/w500/hNEokmUke0dazoBhttFN0o3L7Xv.jpg,https://www.youtube.com/watch?v=XKF6J6kgs0s,11
104,Color,Francis Lawrence,389,137,508,14000,Philip Seymour Hoffman,34000,281666048,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 2,166137,81385,Josh Hutcherson,1,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,383,English,USA,PG-13,160000000,2015,22000,6.5999999046325684,2.3499999046325684,38000,https://image.tmdb.org/t/p/w500/7uLJCuK0ufoDklUdOORC8XanOKw.jpg,https://www.youtube.com/watch?v=SoKIqLEGhI0,11
105,Color,Jon Turteltaub,235,109,226,370,Omar Benson Miller,12000,63143812,Nicolas Cage,The Sorcerer's Apprentice,124185,13388,Robert Capron,0,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,238,English,USA,PG,150000000,2010,418,6.0999999046325684,2.3499999046325684,11000,https://image.tmdb.org/t/p/w500/kffWPQfYLkjsoYEBlFpzqVoTfCV.jpg,https://www.youtube.com/watch?v=NDPPUJqFgks,6
106,Color,Wolfgang Petersen,231,98,249,702,Mike Vogel,87000,60655504,Jimmy Bennett,Poseidon,82380,92456,Andre Braugher,0,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,629,English,USA,PG-13,160000000,2006,2000,5.5999999046325684,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/1ma5b9XLCziCHzQP0Zy1Y1PqNyM.jpg,https://www.youtube.com/watch?v=PLcLUEE2pyY,11
107,Color,James Bobin,218,113,33,11000,Alan Rickman,40000,76846624,Johnny Depp,Alice Through the Looking Glass,21352,80806,Anne Hathaway,1,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131,English,USA,PG,170000000,2016,25000,6.4000000953674316,1.8500000238418579,30000,https://image.tmdb.org/t/p/w500/4g043PWVXkjHkxEEsEfwuAxlM8i.jpg,https://www.youtube.com/watch?v=anvGUW-vsLE,6
108,Color,Chris Miller,227,93,50,692,Eric Idle,3000,320706656,Justin Timberlake,Shrek the Third,211971,4705,Rupert Everett,2,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,326,English,USA,PG,160000000,2007,795,6.0999999046325684,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/n4SexGGQzI26E269tfpa80MZaGV.jpg,https://www.youtube.com/watch?v=_MoIr7811Bs,6
109,Color,Duncan Jones,275,123,0,648,Callum Rennie,3000,46978996,Dominic Cooper,Warcraft,111609,5505,Ruth Negga,0,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,781,English,USA,PG-13,160000000,2016,716,7.3000001907348633,2.3499999046325684,89000,https://image.tmdb.org/t/p/w500/nZIIOs06YigBnvmlJ2hxZeA8eTO.jpg,https://www.youtube.com/watch?v=65AjY_nRdqE,11
110,Color,Alan Taylor,474,126,230,2000,Emilia Clarke,24000,89732032,J.K. Simmons,Terminator Genisys,188457,38873,Matt Smith,2,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,867,English,USA,PG-13,155000000,2015,10000,6.5999999046325684,2.3499999046325684,82000,https://image.tmdb.org/t/p/w500/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,https://www.youtube.com/watch?v=_hLRtchRPE0,11
111,Color,Michael Apted,228,113,150,59,Shane Rangi,531,104383624,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader,106446,764,Laura Brent,4,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,227,English,USA,PG,155000000,2010,82,6.3000001907348633,1.7799999713897705,11000,https://image.tmdb.org/t/p/w500/pP27zlm9yeKrCeDZLFLP2HKELot.jpg,https://www.youtube.com/watch?v=LuGUVkO0cRM,6
112,Black and White,Michael Bay,191,184,0,691,Jaime King,3000,198539856,Jennifer Garner,Pearl Harbor,254111,5401,Mako,0,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,1999,English,USA,PG-13,140000000,2001,961,6.0999999046325684,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/giWL3kIA5E67VUTWY1PkfHgyZ1B.jpg,https://www.youtube.com/watch?v=zf3KAiimeUg,11
113,Color,Michael Bay,396,144,0,581,Michael O'Neill,662,318759904,Zack Ward,Transformers,513158,2333,Kevin Dunn,0,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782,English,USA,PG-13,150000000,2007,599,7.0999999046325684,2.3499999046325684,8000,https://image.tmdb.org/t/p/w500/lkZ9gqCEjzX85lKR6Jjd1uGAXNp.jpg,https://www.youtube.com/watch?v=ahYjx0rQvqQ,11
114,Color,Oliver Stone,248,206,0,591,Angelina Jolie Pitt,12000,34293772,Anthony Hopkins,Alexander,138863,24598,Brian Blessed,3,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390,English,Germany,R,155000000,2004,11000,5.5,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/91QR7ReHg4HiY66avTon185bawQ.jpg,https://www.youtube.com/watch?v=oBn3VzXtuWc,15
115,Color,David Yates,329,138,282,687,Daniel Radcliffe,21000,292000864,Robert Pattinson,Harry Potter and the Order of the Phoenix,355137,33433,Fiona Shaw,3,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,1108,English,UK,PG-13,150000000,2007,11000,7.5,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,https://www.youtube.com/watch?v=47PHbQTmw5g,11
116,Color,Mike Newell,295,157,179,10000,Daniel Radcliffe,21000,289994400,Robert Pattinson,Harry Potter and the Goblet of Fire,385670,53413,Rupert Grint,1,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896,English,UK,PG-13,150000000,2005,11000,7.5999999046325684,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,https://www.youtube.com/watch?v=4xkFJgcCQRE,11
117,Color,Peter Berg,318,102,532,979,Charlize Theron,10000,227946272,Will Smith,Hancock,343648,21584,Eddie Marsan,0,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,590,English,USA,PG-13,150000000,2008,9000,6.4000000953674316,2.3499999046325684,0,https://image.tmdb.org/t/p/w500/7DyuV2G0hLEqHeueDfOqhZ2DVut.jpg,https://www.youtube.com/watch?v=7H9jrnOu0rQ,11
118,Color,Francis Lawrence,323,104,508,558,Alice Braga,10000,256386208,Will Smith,I Am Legend,530870,13076,Willow Smith,0,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,1413,English,USA,PG-13,150000000,2007,1000,7.1999998092651367,2.3499999046325684,11000,https://image.tmdb.org/t/p/w500/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,https://www.youtube.com/watch?v=4uDU6SUpr8k,11
119,Color,Tim Burton,276,115,13000,588,Christopher Lee,40000,206456432,Johnny Depp,Charlie and the Chocolate Factory,320284,57844,David Kelly,3,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,1361,English,USA,PG,150000000,2005,16000,6.6999998092651367,1.8500000238418579,0,https://image.tmdb.org/t/p/w500/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,https://www.youtube.com/watch?v=p6JAQ2aoXm0,6
120,Color,Brad Bird,318,111,663,954,John Ratzenberger,1000,206435488,Janeane Garofalo,Ratatouille,473887,4764,Brian Dennehy,0,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626,English,USA,G,150000000,2007,1000,8,2.3499999046325684,10000,https://image.tmdb.org/t/p/w500/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,https://www.youtube.com/watch?v=NgsQ8mVkN8w,14
